subid,lesion_index,shape_VoxelVolume,shape_MeshVolume,shape_SurfaceArea,shape_SurfaceVolumeRatio,shape_Compactness1,shape_Compactness2,shape_Sphericity,shape_SphericalDisproportion,shape_Maximum3DDiameter,shape_Maximum2DDiameterSlice,shape_Maximum2DDiameterColumn,shape_Maximum2DDiameterRow,shape_MajorAxisLength,shape_MinorAxisLength,shape_LeastAxisLength,shape_Elongation,shape_Flatness,glcm_Autocorrelation,glcm_JointAverage,glcm_ClusterProminence,glcm_ClusterShade,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_JointEnergy,glcm_JointEntropy,glcm_Imc1,glcm_Imc2,glcm_Idm,glcm_Idmn,glcm_Id,glcm_Idn,glcm_InverseVariance,glcm_MaximumProbability,glcm_SumEntropy,glcm_SumSquares,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis
1126,4,318.97603802490323,47.87200570678913,720.9024735585673,15.058956960650805,0.001395378135893316,0.0006918087866411199,0.08844270655793737,11.306754835062815,68.54838043931888,62.91582034706025,48.53700045874565,52.41679198389079,55.9030361330442,53.12429738934118,21.451881458016217,0.9502935987753889,0.38373374581950553,7.923076923076923,1.3461538461538463,18075.46153846154,560.7692307692307,21.46153846153846,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,0.9668803418803419,0.08183379015015259,-0.1538461538461532,0.12332330970704572,1.0,1.0,1.0,1.0,0.0,0.9807692307692307,0.08183379015015259,5.365384615384615,581.7000597595296,0.94361175415142,11.97056341817845,14.45519053782007,1.033148764332208,14.758954632491152,1.0035237593375672,0.9711246219592066,0.2845561909953577,604.2979443029444,0.9802209273560547,0.9895048771453265,0.011744286021451254,0.9924079330810938,14.379944638316443,0.963719961778762,511.83977900552486,0.9426146943011507,12.51391051012552,15.051565377532228,1.5524861878453038,19.58195211786372,1.5120754049206746,0.9706083321792108,430.84162062615104,0.7934468151494494,0.910949186304356,13.968039425715038,0.8843122972595268,0.8221081180057175,0.8715890850722311,0.2361208618648868,1.14835582042036,394.65650080256825,0.6334775293781191,0.3043524189122689,587.9373996789727,11.923401755601873,14.402889245585875,1.9245585874799358,22.261637239165328,1.8765314695613906,0.9711811629847775,0.8235353130016051,12.4928772070626,0.7995185462122134
1177,6,94.20264868187957,21.758763961850207,211.49386506864195,9.719939305350968,0.003991283930615391,0.005660144170411697,0.17821427893905809,5.611222658213367,47.73148997699001,47.73148997699001,36.832679440046284,36.834766730010955,45.72686878474977,36.94267693673139,8.916961926822017,0.8078986801093195,0.1950048661498529,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,-3.2034265038149176e-16,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.2034265038149176e-16,0.0,180.01098952058115,0.989070866995874,4.595700428235039,5.939789501206099,1.0331076803846133,5.972897181590714,1.0276190253832733,0.99451134499866,0.13244235254184525,178.0612087938459,0.9782664453821744,0.9891304347826088,0.010866777308912844,0.9917230799038468,5.931512581109947,0.9862344249025062,156.0126582278481,0.987421887518026,5.289096298670085,6.689873417721519,1.518987341772152,7.208860759493671,1.5126652601969057,0.9936779184247538,116.73417721518987,0.7388239064252523,0.8843178621659634,6.574191279887482,0.8779957805907173,0.7312487258247043,0.8586956521739131,0.16279442397051752,0.9560034562946544,110.1304347826087,0.5985349716446124,0.22448015122873347,182.0108695652174,4.545811672967864,5.885869565217392,1.8695652173913044,6.755434782608695,1.8641364734299515,0.9945712560386473,0.7946859903381643,5.680555555555555,0.7892572463768116
1152,9,153.60737686234026,29.10006417225664,343.3493097834706,11.798919334027183,0.002580564641363652,0.002366092564645604,0.13325307617660276,7.50451718408873,52.6130758100797,52.6130758100797,40.997405844244376,41.3298958300856,44.93138103472719,41.86866049099089,16.0185716356466,0.9318356019066243,0.35651189139425615,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,-3.2034265038149176e-16,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.2034265038149176e-16,0.0,283.8678489664424,0.9540518178084478,11.119460090355622,13.422611569564868,1.0255045840159391,13.448116153580806,1.0020213863419034,0.9765168023259643,0.22377398896210893,292.84036254263356,0.9841021169757952,0.9917948717948717,0.008720709960638505,0.993911632061571,13.41652320162644,0.9704284343875352,254.36567164179104,0.9491256404544441,12.311595010024504,14.791044776119403,1.3955223880597014,15.186567164179104,1.3694523601275288,0.9739299720678272,218.61940298507463,0.8157440409890844,0.921849087893864,14.712893864013267,0.8957790599616912,0.7114848437362145,0.8933333333333333,0.14245934506571617,0.9498507090685995,203.40666666666667,0.6780222222222222,0.20115555555555553,286.32666666666665,11.029822222222224,13.32,1.6733333333333333,13.993333333333334,1.6500441083805923,0.9767107750472589,0.8501851851851852,13.170185185185186,0.8268959602324442
2115,15,87.03391448911049,13.652378743388821,193.05508810560448,14.140765630245323,0.002871517803165513,0.002929714311551293,0.14308971682008742,6.988622398752393,51.825246113687996,51.62736693491177,40.02918862705388,36.00889100988731,49.986217568006786,47.517387480844164,11.63435964919199,0.95060978391086,0.23275135057705296,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,-3.2034265038149176e-16,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.2034265038149176e-16,0.0,168.46153846153845,1.0,0.0,1.0,1.027505915407627,1.027505915407627,1.027505915407627,1.0,0.07158354915881497,165.42502938722333,0.9819040088460935,0.9909502262443439,0.009047995576953259,0.9931235211480932,0.9931235211480932,0.9931235211480932,150.0,1.0,0.0,1.0,1.4266666666666667,1.4266666666666667,1.4266666666666667,1.0,117.89333333333333,0.7859555555555555,0.9081481481481481,0.9081481481481481,0.9081481481481481,0.5897518654604409,0.8823529411764706,0.14222222222222222,0.8330537372715884,110.14117647058823,0.6478892733564013,0.20346020761245676,170.0,0.0,1.0,1.7294117647058824,1.7294117647058824,1.7294117647058824,1.0,0.8307189542483661,0.8307189542483661,0.8307189542483661
1126,1,558.0800665283219,71.25334182741962,1263.5198121987535,17.732779681535266,0.0008950704455199942,0.000284653600078053,0.06578177080830533,15.201779880844196,80.13988097930071,74.46878874566046,57.937901515454314,65.19386571347816,67.72543291835113,58.69866297965961,39.11906820795705,0.8667152124435429,0.5776126710790978,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,-3.2034265038149176e-16,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.2034265038149176e-16,0.0,1052.291286920195,0.9761509239624057,4.75436671141615,6.2765605161441265,1.0341832808255622,6.310743796969689,1.0221551454073172,0.9879718645817553,0.18516680194252,1055.051851416911,0.9786702691215938,0.9889908256880735,0.011724524560310371,0.9918528371565275,6.268413353300654,0.9798247017382831,918.332627118644,0.9728099863544958,5.420263573685722,7.02542372881356,1.5402542372881356,7.565677966101695,1.526519037560826,0.9862648002726905,734.2224576271186,0.7777780271473714,0.9033792372881355,6.928802966101695,0.8896440375608262,0.7590393107124339,0.8660550458715597,0.20701217322608448,1.0696121138356212,673.4788990825688,0.6178705496170356,0.3088931908088545,1064.2880733944953,4.702513256459894,6.218348623853211,1.963302752293578,7.181651376146789,1.9514073132636878,0.98810456097011,0.8133967889908257,6.031745412844037,0.8015013499609357
1082,10,88.0645485230056,12.629411997484107,196.50303079788486,15.559159115011058,0.0025867491493918996,0.0023774471750941327,0.1334658915905433,7.492551003726668,51.04991765071133,49.79333375097224,38.1410188389468,37.81217070305322,43.31057158824906,38.19684914398552,11.804930033323677,0.8819290012406351,0.27256463261562147,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,-3.2034265038149176e-16,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.2034265038149176e-16,0.0,164.5671384045925,0.9654195634986689,21.18051735706529,23.791987709159777,1.0271983675486343,23.81918607670841,1.0096119572792206,0.9824135897305865,0.19820230005226003,167.42643845326904,0.9821149294972873,0.9910554561717351,0.008942535251356359,0.9932004081128414,23.785188117272618,0.975613997843428,148.11688311688312,0.9617979423174229,23.398760330578515,26.227272727272727,1.4025974025974026,26.62987012987013,1.3831319143819143,0.9805345117845118,126.57142857142857,0.8218923933209648,0.9248286435786436,26.152101370851373,0.9053631553631554,0.6644777728504595,0.8953488372093024,0.15516950581885647,0.9806750050215145,116.72093023255815,0.6786100594916171,0.27149810708491073,166.1046511627907,20.993611411573823,23.587209302325583,1.7906976744186047,24.377906976744185,1.7732692721791556,0.9825715977605513,0.8509770671834624,23.438186369509044,0.8335486649440137
1497,4,201.72748297117587,32.12791765594937,459.6710232200836,14.307526187741049,0.0018392338463408934,0.001201921619123746,0.10632254958489427,9.405342553430213,57.72202981508098,53.980680943706155,43.08121434861155,44.02908195469888,48.22022662078679,46.199231241961186,17.718133839624407,0.9580882231284581,0.36744194462135665,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,-3.2034265038149176e-16,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.2034265038149176e-16,0.0,383.26673864398674,0.984676954054535,5.5268535167145,6.955507131291359,1.0372457734739688,6.992752904765327,1.0295525774699048,0.9923068039959358,0.16583051576432556,379.97636335896937,0.9761714858646098,0.9878953533775868,0.012501202589705525,0.990910556853508,6.946417688144867,0.9832173608494437,330.0416666666667,0.9822668650793651,6.395266439909298,7.898809523809524,1.625,8.523809523809524,1.6160882662565355,0.9910882662565355,257.35714285714283,0.7659438775510204,0.8970734126984128,7.795882936507936,0.8881616789549482,0.770183393464667,0.8527918781725888,0.24996456916099774,1.1019212695900276,234.30456852791878,0.5946816460099461,0.33749903372928963,388.03553299492387,5.4602540647787885,6.883248730964467,2.065989847715736,7.949238578680203,2.058389993558873,0.9924001458431368,0.7985406091370558,6.681789340101523,0.7909407549801927
1257,7,181.7595341491559,20.60794718170092,404.41785548913896,19.62436393704691,0.0014295992556028032,0.0007261575762679828,0.08988287547213404,11.125589771658175,59.404975209228965,58.831208364160915,44.065300201314884,43.14811763547481,53.801004922466454,44.60540806708996,18.609758957655856,0.8290813179302426,0.345899839314799,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.203426503814917e-16,0.0,1.0,-3.203426503814917e-16,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.203426503814917e-16,0.0,340.1276722865071,0.9664821661838174,7.3906823564682504,9.234963378065665,1.0271855382842048,9.26214891634987,1.0101711511394411,0.9829856128552362,0.1929016374544643,346.13837959173065,0.9835168678598598,0.991332611050921,0.009545176745109279,0.9936920159173492,9.228655393983015,0.9766776287725855,305.22712933753945,0.9628616067430266,8.189015713162634,10.141955835962145,1.416403785488959,10.558359621451103,1.397515446984905,0.981111661495946,261.6246056782334,0.8253142134960045,0.9258017875920085,10.067757623554153,0.9069134490879545,0.6716347052812182,0.8929577464788733,0.16228641940908958,0.9590623052577583,241.4619718309859,0.6801745685379885,0.24780797460821266,343.2028169014084,7.32754612180123,9.163380281690142,1.7492957746478872,9.912676056338029,1.7324292864625772,0.9831335118146898,0.8518974960876369,9.015277777777778,0.8350310079023266
2095,5,207.35946853636096,31.65858552550678,471.9617683372547,14.90786023769139,0.0017420328536136601,0.001078238732940013,0.10254275378265126,9.752029891059795,58.39994554409936,56.613712164989195,40.35829573148791,49.477268244680666,56.982625535234696,42.542095614583474,15.953690070459595,0.7465801235900924,0.27997463999960437,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,-3.2034265038149176e-16,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.2034265038149176e-16,0.0,384.976835419072,0.9607764758752408,4.685335977069963,6.361101377982047,1.0324665615680575,6.393567939550105,1.0125920247999072,0.9801254632318496,0.23438830525633372,392.2275100849139,0.9787375509584396,0.9893637226970559,0.01063122452078014,0.9918833596079857,6.352984737590033,0.9720088228398353,336.3238636363636,0.9554655216942148,5.319440857438016,7.1022727272727275,1.5255681818181819,7.627840909090909,1.5029459937384042,0.9773778119202227,275.0056818181818,0.7812661415289256,0.9052043876262627,7.00747711489899,0.8825821995464853,0.7979452700203629,0.8691358024691358,0.2017610408057851,1.0955810075339352,252.72345679012346,0.6240085352842555,0.28895595183661027,389.2814814814815,4.636098155768936,6.303703703703704,1.9185185185185185,7.222222222222222,1.8988567649281933,0.980338246409675,0.8171810699588477,6.120884773662552,0.7975193163685227
1376,4,191.4907478184799,34.77383232443311,439.4981270917079,12.638760174353969,0.002129325604091021,0.0016109660897047453,0.11722731005038486,8.530435438382023,57.07015078836112,53.814840124316085,38.69937720956473,42.10463533865787,48.7669837468534,42.81052220465896,13.251159126734285,0.877858725626459,0.27172398431529593,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,-3.2034265038149176e-16,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-3.2034265038149176e-16,0.0,359.7024343598975,0.9784743718238137,7.275662323550938,8.921526750671749,1.0538654307694777,8.975392181441224,1.0429991389304214,0.9891337081609441,0.21003042819802475,355.6675017404153,0.9674575822901541,0.9829288358700123,0.01874827143974838,0.9874690666336031,8.908995817305353,0.9766027747945469,288.1081081081081,0.9733382030679328,9.011687363038714,10.837837837837839,2.0405405405405403,11.878378378378379,2.0270455640826013,0.9865050235420606,205.59459459459458,0.6945763330898466,0.8584778528528527,10.69631569069069,0.8449828763949134,1.0043111094836734,0.7914438502673797,0.4440741417092769,1.3442616573001378,187.94652406417111,0.5025308130058052,0.4821413251737254,366.0855614973262,7.152620892790758,8.786096256684491,2.5668449197860963,10.352941176470589,2.5561644036589573,0.9893194838728607,0.7276953357100416,8.513791592394533,0.7170148195829024
